previous_emoji,original_text,toxicity,emplaced_emoji,text_replaced,toxicity_replaced
 😱 👉,"Pero no se te ocurra llamarles incompetentes..

😱 Sánchez y su gobierno han ¿perdido? más de 30.000 vacunas
👉 Las CCAA han perdido 0 vacunas

🤦Desaparecen otras 7.020 vacunas de Pfizer del último informe de Sanidad

#HayAlternativa https://t.co/ClWWuLEgqA",0.47914493,🇪🇸,"Pero no se te ocurra llamarles incompetentes..

🇪🇸 Sánchez y su gobierno han ¿perdido? más de 30.000 vacunas
🇪🇸 Las CCAA han perdido 0 vacunas

🇪🇸Desaparecen otras 7.020 vacunas de Pfizer del último informe de Sanidad

#HayAlternativa https://t.co/ClWWuLEgqA",0.9935021996498108
 😱 👉,"Pero no se te ocurra llamarles incompetentes..

😱 Sánchez y su gobierno han ¿perdido? más de 30.000 vacunas
👉 Las CCAA han perdido 0 vacunas

🤦Desaparecen otras 7.020 vacunas de Pfizer del último informe de Sanidad

#HayAlternativa https://t.co/ClWWuLEgqA",0.47914493,🌹,"Pero no se te ocurra llamarles incompetentes..

🌹 Sánchez y su gobierno han ¿perdido? más de 30.000 vacunas
🌹 Las CCAA han perdido 0 vacunas

🌹Desaparecen otras 7.020 vacunas de Pfizer del último informe de Sanidad

#HayAlternativa https://t.co/ClWWuLEgqA",0.985823392868042
 😱 👉,"Pero no se te ocurra llamarles incompetentes..

😱 Sánchez y su gobierno han ¿perdido? más de 30.000 vacunas
👉 Las CCAA han perdido 0 vacunas

🤦Desaparecen otras 7.020 vacunas de Pfizer del último informe de Sanidad

#HayAlternativa https://t.co/ClWWuLEgqA",0.47914493,🚫,"Pero no se te ocurra llamarles incompetentes..

🚫 Sánchez y su gobierno han ¿perdido? más de 30.000 vacunas
🚫 Las CCAA han perdido 0 vacunas

🚫Desaparecen otras 7.020 vacunas de Pfizer del último informe de Sanidad

#HayAlternativa https://t.co/ClWWuLEgqA",0.992664098739624
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🤥,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🤥 https://t.co/jS0JA63AJh",0.9902513027191162
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🤮,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🤮 https://t.co/jS0JA63AJh",0.9902513027191162
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,⛔,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta ⛔ https://t.co/jS0JA63AJh",0.9921861886978149
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🌈,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🌈 https://t.co/jS0JA63AJh",0.9887978434562683
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,❌,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta ❌ https://t.co/jS0JA63AJh",0.9929826259613037
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🤡,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🤡 https://t.co/jS0JA63AJh",0.9917186498641968
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🤬,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🤬 https://t.co/jS0JA63AJh",0.9902513027191162
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,😡,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 😡 https://t.co/jS0JA63AJh",0.9954850673675537
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🇪🇸,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🇪🇸 https://t.co/jS0JA63AJh",0.9919734001159668
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🌹,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🌹 https://t.co/jS0JA63AJh",0.9847208857536316
 👇🏽,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 👇🏽 https://t.co/jS0JA63AJh",0.4786477,🚫,"Hoy el secretario general de un partido corrupto fundado por ministros de la dictadura ha venido al Congreso a hablarnos sobre lo que es la libertad. 
Aquí mi respuesta 🚫 https://t.co/jS0JA63AJh",0.9925493001937866
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🤥,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🤥
https://t.co/llTN3dKGrJ",0.9888188242912292
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🤮,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🤮
https://t.co/llTN3dKGrJ",0.9888188242912292
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,⛔,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
⛔
https://t.co/llTN3dKGrJ",0.9947380423545837
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🌈,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🌈
https://t.co/llTN3dKGrJ",0.9777894020080566
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,❌,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
❌
https://t.co/llTN3dKGrJ",0.9958149790763855
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🤡,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🤡
https://t.co/llTN3dKGrJ",0.989774227142334
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🤬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🤬
https://t.co/llTN3dKGrJ",0.9888188242912292
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,😡,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
😡
https://t.co/llTN3dKGrJ",0.9966213703155518
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🇪🇸,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🇪🇸
https://t.co/llTN3dKGrJ",0.9915822148323059
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🌹,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🌹
https://t.co/llTN3dKGrJ",0.9681466221809387
 🎬,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🎬
https://t.co/llTN3dKGrJ",0.47852644,🚫,"Nadie mejor que una madre extremeña para poner al sanchismo frente a sus vergüenzas 
Dentro video 
🚫
https://t.co/llTN3dKGrJ",0.9959981441497803
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🤥,"Política del Gobierno:
🤥 Acercar a los asesinos de ETA a sus casas.
🤥 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.978601336479187
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🤮,"Política del Gobierno:
🤮 Acercar a los asesinos de ETA a sus casas.
🤮 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.978601336479187
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,⛔,"Política del Gobierno:
⛔ Acercar a los asesinos de ETA a sus casas.
⛔ No acercar a sus casas a delincuentes ilegales que nos invaden.",0.9652965068817139
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🌈,"Política del Gobierno:
🌈 Acercar a los asesinos de ETA a sus casas.
🌈 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.967326283454895
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,❌,"Política del Gobierno:
❌ Acercar a los asesinos de ETA a sus casas.
❌ No acercar a sus casas a delincuentes ilegales que nos invaden.",0.98062664270401
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🤡,"Política del Gobierno:
🤡 Acercar a los asesinos de ETA a sus casas.
🤡 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.9838733077049255
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🤬,"Política del Gobierno:
🤬 Acercar a los asesinos de ETA a sus casas.
🤬 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.978601336479187
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,😡,"Política del Gobierno:
😡 Acercar a los asesinos de ETA a sus casas.
😡 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.9922810196876526
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🇪🇸,"Política del Gobierno:
🇪🇸 Acercar a los asesinos de ETA a sus casas.
🇪🇸 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.9717622995376587
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🌹,"Política del Gobierno:
🌹 Acercar a los asesinos de ETA a sus casas.
🌹 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.96856689453125
 🔴 🔴,"Política del Gobierno:
🔴 Acercar a los asesinos de ETA a sus casas.
🔴 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.47852644,🚫,"Política del Gobierno:
🚫 Acercar a los asesinos de ETA a sus casas.
🚫 No acercar a sus casas a delincuentes ilegales que nos invaden.",0.9724193811416626
 👇,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales 👇 https://t.co/Yl9ixRmOXb",0.47406745,🤥,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales 🤥 https://t.co/Yl9ixRmOXb",0.9969635605812073
 👇,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales 👇 https://t.co/Yl9ixRmOXb",0.47406745,🤮,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales 🤮 https://t.co/Yl9ixRmOXb",0.9969635605812073
 👇,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales 👇 https://t.co/Yl9ixRmOXb",0.47406745,⛔,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales ⛔ https://t.co/Yl9ixRmOXb",0.9968081116676331
 👇,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales 👇 https://t.co/Yl9ixRmOXb",0.47406745,🌈,"Sánchez se sienta la mesa del chantaje con separatistas, pero no impulsa una mesa para bajar la factura de la luz o prevenir el suicidio. Tan vergonzoso como cierto: el Gobierno prefiere contentar a ERC, asaltando la igualdad entre españoles y despreciando sus problemas reales 🌈 https://t.co/Yl9ixRmOXb",0.9971838593482971
